Policy,Sample,Gender,RatingArea,NCD,ProtectedNCD,DrivingRestriction,VehicleAge,LossYear,Exposures,DevelopedLoss,PurePrem
82243,TRAIN,Female,5B,4+,Y,Named,3,2013,0.08,0,0
82244,TRAIN,Male,5A,0,N,Any,10,2013,0.08,0,0
82246,TRAIN,Female,4A,4+,Y,Named,2,2014,0.08,0,0
82247,TRAIN,Female,3B,4+,N,Named,6,2014,0.08,0,0
82248,TRAIN,Female,5B,4+,N,Named,8,2013,0.08,0,0
82249,TRAIN,Male,6A,3,N,Named,1,2013,0.08,0,0
82251,TRAIN,Male,3A,4+,Y,Any,0,2014,0.08,0,0
82252,TRAIN,Female,3B,4+,Y,Named,4,2013,0.08,0,0
82253,TRAIN,Female,3A,3,N,Named,11,2014,0.08,0,0
82255,TRAIN,Female,4B,1,N,Named,5,2014,0.08,0,0
82256,TRAIN,Male,6A,4+,Y,Any,12,2013,0.08,0,0
82257,TRAIN,Male,3A,2,N,Named,1,2014,0.08,0,0
82258,TRAIN,Male,1A,2,N,Named,7,2014,0.08,0,0
82259,TRAIN,Female,4B,4+,N,Any,2,2013,0.08,0,0
82260,TRAIN,Female,1A,4+,N,Any,6,2013,0.08,0,0
82261,TRAIN,Male,6A,4+,N,Named,7,2014,0.08,0,0
82263,TRAIN,Female,6A,4+,N,Any,3,2013,0.08,0,0
82265,TRAIN,Male,4A,0,N,Named,3,2014,0.08,0,0
82267,TRAIN,Male,1B,0,N,Named,6,2014,0.08,0,0
82268,TRAIN,Male,3A,4+,Y,Any,9,2013,0.08,0,0
82270,TRAIN,Male,3A,4+,Y,Any,7,2013,0.08,0,0
82271,TRAIN,Female,2B,4+,Y,Named,9,2013,0.08,0,0
82273,TRAIN,Female,5B,3,N,Any,5,2013,0.08,0,0
82274,TRAIN,Male,1A,4+,Y,Any,9,2014,0.08,0,0
82276,TRAIN,Female,1A,4+,N,Named,11,2014,0.08,0,0
82278,TRAIN,Female,3A,1,N,Named,4,2014,0.08,0,0
82279,TRAIN,Male,3A,4+,N,Any,11,2013,0.08,0,0
82281,TRAIN,Male,6A,0,N,Any,6,2013,0.08,0,0
82282,TRAIN,Male,3B,3,N,Any,0,2013,0.08,0,0
82283,TRAIN,Female,2B,2,N,Any,6,2014,0.08,0,0
82284,TRAIN,Male,6A,4+,Y,Named,10,2014,0.08,0,0
82285,TRAIN,Male,6A,3,N,Named,3,2014,0.08,0,0
82286,TRAIN,Female,1B,1,N,Named,4,2013,0.08,0,0
82289,TRAIN,Male,3A,2,N,Named,7,2014,0.08,0,0
82290,TRAIN,Male,3A,4+,Y,Any,1,2014,0.08,0,0
82291,TRAIN,Female,3B,1,N,Named,7,2014,0.08,0,0
82293,TRAIN,Female,1B,2,N,Named,7,2013,0.08,0,0
82294,TRAIN,Male,2B,4+,Y,Named,7,2014,0.08,0,0
82295,TRAIN,Male,1A,4+,Y,Named,4,2014,0.08,0,0
82296,TRAIN,Female,3A,1,N,Named,7,2013,0.08,0,0
82297,TRAIN,Male,3B,4+,Y,Any,12,2013,0.08,0,0
82298,TRAIN,Male,1B,4+,Y,Named,8,2014,0.08,0,0
82299,TRAIN,Male,1B,0,N,Any,10,2013,0.08,0,0
82300,TRAIN,Male,2B,4+,Y,Any,10,2014,0.08,0,0
82301,TRAIN,Female,4B,2,N,Named,9,2013,0.08,0,0
82302,TRAIN,Male,5B,0,N,Any,1,2014,0.08,0,0
82303,TRAIN,Female,5B,4+,N,Named,3,2014,0.08,0,0
82304,TRAIN,Male,3B,0,N,Named,1,2013,0.08,0,0
82305,TRAIN,Female,1A,0,N,Named,8,2013,0.08,0,0
82306,TRAIN,Male,1A,0,N,Named,11,2013,0.08,0,0
82307,TRAIN,Female,6A,1,N,Any,2,2013,0.08,0,0
82308,TRAIN,Male,5A,4+,N,Any,1,2013,0.08,0,0
82309,TRAIN,Female,1B,1,N,Named,1,2013,0.08,0,0
82310,TRAIN,Male,2A,3,N,Any,8,2014,0.08,0,0
82311,TRAIN,Female,2A,4+,N,Named,9,2014,0.08,0,0
82312,TRAIN,Female,2A,4+,N,Named,9,2013,0.08,0,0
82313,TRAIN,Male,4B,2,N,Any,3,2013,0.08,0,0
82314,TRAIN,Female,1A,3,N,Any,3,2014,0.08,0,0
82315,TRAIN,Female,1A,3,N,Named,2,2014,0.08,0,0
82316,TRAIN,Female,5A,1,N,Any,2,2013,0.08,0,0
82317,TRAIN,Male,2A,3,N,Named,5,2014,0.08,0,0
82318,TRAIN,Female,3A,2,N,Any,4,2014,0.08,0,0
82319,TRAIN,Male,3B,2,N,Named,8,2014,0.08,0,0
82320,TRAIN,Female,4B,0,N,Named,3,2013,0.08,0,0
82321,TRAIN,Male,4A,3,N,Named,3,2013,0.08,0,0
82325,TRAIN,Female,2A,4+,Y,Any,4,2013,0.08,0,0
82326,TRAIN,Male,4B,4+,N,Any,9,2014,0.08,0,0
82327,TRAIN,Male,2A,0,N,Named,8,2013,0.08,0,0
82328,TRAIN,Male,3A,3,N,Named,9,2013,0.08,0,0
82329,TRAIN,Male,4A,4+,Y,Any,3,2014,0.07,0,0
82330,TRAIN,Female,1B,4+,Y,Named,7,2013,0.07,0,0
82333,TRAIN,Female,1A,4+,N,Any,2,2014,0.07,0,0
82334,TRAIN,Female,3B,3,N,Named,8,2014,0.07,0,0
82335,TRAIN,Male,2B,1,N,Any,6,2014,0.07,0,0
82337,TRAIN,Male,1A,2,N,Named,10,2014,0.07,0,0
82338,TRAIN,Female,3A,2,N,Named,4,2014,0.07,0,0
82339,TRAIN,Female,4A,2,N,Named,2,2013,0.07,0,0
82340,TRAIN,Female,4B,2,N,Any,10,2013,0.07,0,0
82342,TRAIN,Male,4B,0,N,Any,7,2014,0.07,0,0
82343,TRAIN,Female,5B,2,N,Named,10,2013,0.07,0,0
82344,TRAIN,Female,2A,0,N,Named,4,2013,0.07,0,0
82345,TRAIN,Male,4B,1,N,Any,9,2013,0.07,0,0
82347,TRAIN,Female,1A,1,N,Any,9,2014,0.07,0,0
82349,TRAIN,Female,3B,4+,Y,Named,6,2013,0.07,0,0
82350,TRAIN,Female,2B,3,N,Named,0,2014,0.07,0,0
82351,TRAIN,Female,3A,4+,N,Named,10,2014,0.07,0,0
82352,TRAIN,Female,2A,4+,N,Named,6,2013,0.07,0,0
82353,TRAIN,Female,6A,2,N,Named,5,2013,0.07,0,0
82354,TRAIN,Male,1B,4+,N,Named,5,2013,0.07,0,0
82357,TRAIN,Male,1A,1,N,Named,0,2014,0.07,0,0
82358,TRAIN,Female,4A,4+,Y,Any,2,2013,0.07,0,0
82359,TRAIN,Male,3B,1,N,Any,0,2013,0.07,0,0
82360,TRAIN,Male,1A,4+,N,Any,8,2013,0.07,0,0
82361,TRAIN,Female,5B,4+,N,Named,6,2014,0.07,0,0
82362,TRAIN,Female,6A,3,N,Any,0,2014,0.07,0,0
82363,TRAIN,Female,3B,1,N,Any,1,2014,0.07,0,0
82364,TRAIN,Male,1A,4+,Y,Named,0,2014,0.07,0,0
82365,TRAIN,Female,3B,2,N,Any,6,2013,0.07,0,0
82366,TRAIN,Male,1A,2,N,Any,5,2013,0.07,0,0
82367,TRAIN,Male,6A,4+,Y,Any,0,2014,0.07,0,0
82368,TRAIN,Female,5A,4+,Y,Named,10,2014,0.07,0,0
82369,TRAIN,Male,2B,4+,Y,Named,9,2013,0.07,0,0
82370,TRAIN,Female,6A,3,N,Any,6,2014,0.07,0,0
82371,TRAIN,Male,3A,2,N,Named,0,2013,0.07,0,0
82372,TRAIN,Male,1B,4+,N,Named,1,2014,0.07,0,0
82374,TRAIN,Female,4A,4+,Y,Named,1,2014,0.07,0,0
82375,TRAIN,Female,2B,3,N,Named,2,2014,0.07,0,0
82376,TRAIN,Male,6A,1,N,Named,7,2013,0.07,0,0
82377,TRAIN,Female,5A,0,N,Named,5,2013,0.07,0,0
82378,TRAIN,Female,4A,4+,Y,Named,0,2013,0.07,0,0
82379,TRAIN,Male,2A,1,N,Any,6,2013,0.07,0,0
82381,TRAIN,Male,1A,0,N,Any,15,2014,0.07,0,0
82382,TRAIN,Male,4A,2,N,Named,1,2013,0.07,0,0
82383,TRAIN,Male,3A,4+,Y,Any,9,2014,0.07,0,0
82384,TRAIN,Male,1B,1,N,Any,10,2014,0.07,0,0
82386,TRAIN,Female,4B,2,N,Named,9,2014,0.07,0,0
82387,TRAIN,Female,6A,4+,Y,Named,2,2013,0.07,0,0
82388,TRAIN,Male,4B,4+,Y,Any,1,2014,0.07,0,0
82389,TRAIN,Male,3B,2,N,Named,3,2014,0.07,0,0
82390,TRAIN,Female,3B,2,N,Any,8,2013,0.07,0,0
82391,TRAIN,Male,1B,2,N,Named,6,2014,0.07,0,0
82392,TRAIN,Male,4B,4+,Y,Any,0,2013,0.07,0,0
82393,TRAIN,Male,2B,4+,N,Any,9,2014,0.07,0,0
82394,TRAIN,Female,4A,4+,N,Named,7,2014,0.07,0,0
82395,TRAIN,Male,4A,4+,N,Any,9,2014,0.07,0,0
82396,TRAIN,Male,1B,2,N,Named,4,2013,0.07,0,0
82397,TRAIN,Female,3B,4+,N,Named,9,2014,0.07,0,0
82399,TRAIN,Female,4A,0,N,Named,1,2014,0.07,0,0
82400,TRAIN,Male,4B,4+,Y,Any,11,2013,0.07,0,0
82401,TRAIN,Female,6A,0,N,Named,0,2014,0.07,0,0
82402,TRAIN,Female,5A,4+,N,Named,4,2014,0.07,0,0
82404,TRAIN,Male,5B,3,N,Named,8,2014,0.07,0,0
82406,TRAIN,Female,2B,2,N,Named,6,2014,0.07,0,0
82407,TRAIN,Male,4B,1,N,Any,14,2014,0.07,0,0
82408,TRAIN,Male,1A,4+,Y,Named,8,2014,0.07,0,0
82409,TRAIN,Male,5A,3,N,Any,15,2013,0.07,0,0
82410,TRAIN,Male,1A,3,N,Named,2,2013,0.07,0,0
82411,TRAIN,Female,1A,4+,Y,Any,11,2013,0.07,0,0
82413,TRAIN,Male,3B,4+,Y,Any,9,2014,0.07,0,0
82415,TRAIN,Male,3A,4+,Y,Named,0,2014,0.07,0,0
82416,TRAIN,Male,1B,4+,N,Any,3,2014,0.07,0,0
82417,TRAIN,Female,6A,4+,Y,Any,2,2013,0.07,0,0
82418,TRAIN,Male,5A,4+,Y,Named,6,2014,0.07,0,0
82419,TRAIN,Male,2B,0,N,Named,3,2013,0.07,0,0
82420,TRAIN,Female,2B,3,N,Any,10,2014,0.07,0,0
82423,TRAIN,Female,2A,0,N,Named,1,2013,0.07,0,0
82424,TRAIN,Female,5B,4+,Y,Named,2,2014,0.07,0,0
82425,TRAIN,Female,2B,2,N,Any,9,2014,0.07,0,0
82426,TRAIN,Female,3A,3,N,Any,2,2013,0.07,0,0
82428,TRAIN,Female,2B,0,N,Named,5,2014,0.07,0,0
82429,TRAIN,Female,5A,4+,Y,Any,11,2014,0.07,0,0
82431,TRAIN,Female,1A,4+,N,Any,10,2013,0.07,0,0
82434,TRAIN,Female,1B,1,N,Named,15,2014,0.07,0,0
82436,TRAIN,Male,1B,4+,N,Any,3,2014,0.07,0,0
82437,TRAIN,Male,2A,3,N,Named,10,2014,0.07,0,0
82438,TRAIN,Male,5A,4+,N,Named,0,2014,0.07,0,0
82439,TRAIN,Female,3B,0,N,Named,8,2014,0.07,0,0
82440,TRAIN,Male,6A,0,N,Named,1,2013,0.07,0,0
82441,TRAIN,Male,4A,3,N,Any,8,2013,0.07,0,0
82442,TRAIN,Female,4A,0,N,Named,8,2014,0.07,0,0
82443,TRAIN,Male,5B,1,N,Any,5,2014,0.07,0,0
82444,TRAIN,Female,2B,4+,N,Named,1,2013,0.07,0,0
82446,TRAIN,Male,2A,4+,N,Named,9,2014,0.07,0,0
82447,TRAIN,Female,6A,4+,N,Named,4,2014,0.07,0,0
82449,TRAIN,Male,3A,4+,Y,Named,0,2014,0.07,0,0
82451,TRAIN,Male,4A,4+,N,Named,2,2013,0.07,0,0
82455,TRAIN,Male,2B,4+,N,Any,7,2013,0.07,0,0
82456,TRAIN,Female,1B,2,N,Named,6,2013,0.07,0,0
82457,TRAIN,Female,3A,2,N,Any,7,2013,0.07,0,0
82458,TRAIN,Male,4A,Unknown,Y,Named,8,2014,0.07,0,0
82459,TRAIN,Male,2B,0,N,Any,4,2013,0.07,0,0
82460,TRAIN,Male,1B,4+,N,Named,6,2014,0.07,0,0
82461,TRAIN,Female,3A,4+,N,Named,7,2014,0.07,0,0
82462,TRAIN,Male,4A,4+,Y,Named,2,2014,0.07,0,0
82463,TRAIN,Male,1A,4+,N,Named,1,2013,0.07,0,0
82464,TRAIN,Male,4B,Unknown,N,Named,6,2014,0.07,0,0
82465,TRAIN,Female,6A,3,N,Named,1,2014,0.07,0,0
82466,TRAIN,Male,2A,1,N,Named,7,2013,0.07,0,0
82467,TRAIN,Male,4A,4+,N,Named,4,2014,0.07,0,0
82468,TRAIN,Female,4A,4+,Y,Any,9,2013,0.07,0,0
82470,TRAIN,Female,5B,4+,Y,Any,5,2014,0.07,0,0
82471,TRAIN,Female,3A,1,N,Named,5,2014,0.07,0,0
82472,TRAIN,Female,3B,4+,N,Named,8,2013,0.07,0,0
82473,TRAIN,Female,1B,1,N,Named,7,2014,0.07,0,0
82474,TRAIN,Female,4A,4+,N,Named,15,2013,0.07,0,0
82476,TRAIN,Male,1A,1,N,Named,13,2014,0.07,0,0
82477,TRAIN,Female,4B,0,N,Named,9,2013,0.07,0,0
82478,TRAIN,Male,2A,4+,N,Named,0,2013,0.07,0,0
82479,TRAIN,Female,5B,4+,N,Named,2,2013,0.07,0,0
82482,TRAIN,Male,6A,2,N,Any,5,2013,0.07,0,0
82483,TRAIN,Female,6A,4+,N,Named,4,2013,0.07,0,0
82484,TRAIN,Male,2A,0,N,Named,8,2013,0.07,0,0
82485,TRAIN,Female,4A,4+,N,Named,3,2014,0.07,0,0
82486,TRAIN,Female,3B,2,N,Named,0,2013,0.07,0,0
82487,TRAIN,Male,1B,3,N,Any,5,2014,0.07,0,0
82488,TRAIN,Male,6A,4+,N,Named,4,2013,0.07,0,0
82489,TRAIN,Male,2A,1,N,Any,5,2014,0.07,0,0
82490,TRAIN,Male,2B,4+,Y,Any,9,2014,0.07,0,0
82491,TRAIN,Female,1B,2,N,Named,6,2014,0.07,0,0
82492,TRAIN,Male,1B,4+,N,Any,13,2014,0.07,0,0
82493,TRAIN,Male,2B,1,N,Named,5,2013,0.07,0,0
82494,TRAIN,Male,5A,1,N,Named,5,2013,0.07,0,0
82498,TRAIN,Female,3A,3,N,Any,6,2013,0.07,0,0
82499,TRAIN,Male,1B,0,N,Any,12,2013,0.07,0,0
82500,TRAIN,Male,1A,4+,N,Named,7,2013,0.07,0,0
82501,TRAIN,Female,2B,2,N,Named,11,2014,0.07,0,0
82502,TRAIN,Male,4B,1,N,Named,3,2013,0.07,0,0
82503,TRAIN,Male,1B,1,N,Named,8,2014,0.07,0,0
82504,TRAIN,Male,5B,4+,N,Named,8,2013,0.07,0,0
82505,TRAIN,Male,3A,0,N,Named,10,2013,0.07,0,0
82506,TRAIN,Female,1B,3,N,Any,1,2013,0.07,0,0
82507,TRAIN,Female,4B,3,N,Any,7,2014,0.07,0,0
82508,TRAIN,Female,2B,1,N,Named,5,2014,0.07,0,0
82509,TRAIN,Male,1A,0,N,Named,1,2013,0.07,0,0
82510,TRAIN,Male,6A,0,N,Any,2,2013,0.07,0,0
82511,TRAIN,Female,1B,0,N,Named,5,2014,0.07,0,0
82512,TRAIN,Male,1B,2,N,Any,8,2013,0.07,0,0
82513,TRAIN,Female,1B,2,N,Any,8,2014,0.07,0,0
82514,TRAIN,Female,3B,2,N,Any,2,2013,0.07,0,0
82515,TRAIN,Female,4A,2,N,Named,15,2014,0.07,0,0
82516,TRAIN,Female,4A,3,N,Named,11,2014,0.07,0,0
82517,TRAIN,Female,5B,4+,Y,Any,9,2013,0.07,0,0
82518,TRAIN,Female,1B,1,N,Named,3,2013,0.07,0,0
82519,TRAIN,Male,6A,4+,N,Any,14,2014,0.07,0,0
82521,TRAIN,Female,2A,4+,Y,Any,8,2013,0.07,0,0
82522,TRAIN,Female,6A,2,N,Named,3,2014,0.07,0,0
82523,TRAIN,Female,1A,3,N,Any,12,2013,0.07,0,0
82524,TRAIN,Male,5A,0,N,Any,5,2014,0.07,0,0
82525,TRAIN,Male,4B,0,N,Any,5,2014,0.07,0,0
82526,TRAIN,Male,2A,4+,N,Named,11,2014,0.07,0,0
82527,TRAIN,Male,3B,3,N,Any,6,2014,0.07,0,0
82528,TRAIN,Male,3B,4+,N,Named,0,2014,0.07,0,0
82529,TRAIN,Male,4A,4+,N,Any,7,2014,0.07,0,0
82530,TRAIN,Male,1A,Unknown,N,Any,5,2014,0.07,0,0
82531,TRAIN,Male,3A,4+,Y,Named,8,2014,0.07,0,0
82532,TRAIN,Female,4B,1,N,Named,3,2014,0.07,0,0
82533,TRAIN,Female,5A,2,N,Named,2,2014,0.07,0,0
82535,TRAIN,Male,2B,2,N,Any,0,2014,0.07,0,0
82536,TRAIN,Female,1A,4+,N,Named,10,2014,0.07,0,0
82538,TRAIN,Female,2A,Unknown,N,Any,5,2014,0.07,0,0
82539,TRAIN,Male,3B,2,N,Named,9,2014,0.07,0,0
82543,TRAIN,Female,5B,2,N,Named,8,2014,0.07,0,0
82545,TRAIN,Female,4B,4+,Y,Named,2,2014,0.07,0,0
82546,TRAIN,Female,3B,0,N,Any,3,2014,0.07,0,0
82547,TRAIN,Male,3B,Unknown,Y,Named,6,2014,0.07,0,0
82550,TRAIN,Female,3B,3,N,Any,10,2013,0.07,0,0
82551,TRAIN,Female,6A,2,N,Any,5,2014,0.07,0,0
82552,TRAIN,Female,4A,3,N,Named,3,2014,0.07,0,0
82553,TRAIN,Female,1B,2,N,Named,5,2014,0.07,0,0
82557,TRAIN,Male,1A,2,N,Any,15,2013,0.07,0,0
82558,TRAIN,Female,2A,2,N,Any,4,2014,0.07,0,0
82559,TRAIN,Male,4B,3,N,Any,3,2013,0.07,0,0
82560,TRAIN,Male,3A,3,N,Any,7,2014,0.07,0,0
82561,TRAIN,Male,2B,4+,N,Any,0,2013,0.07,0,0
82562,TRAIN,Female,1A,3,N,Named,7,2013,0.07,0,0
82564,TRAIN,Male,2B,2,N,Named,4,2013,0.07,0,0
82565,TRAIN,Male,3A,1,N,Any,10,2013,0.07,0,0
82566,TRAIN,Male,5A,0,N,Named,5,2013,0.07,0,0
82567,TRAIN,Female,2A,4+,N,Named,11,2014,0.07,0,0
82568,TRAIN,Female,6A,3,N,Any,4,2013,0.07,0,0
82569,TRAIN,Female,3A,1,N,Named,0,2013,0.07,0,0
82570,TRAIN,Male,2B,2,N,Any,8,2013,0.07,0,0
82572,TRAIN,Female,6A,3,N,Named,5,2013,0.07,0,0
82573,TRAIN,Female,4B,4+,N,Named,7,2014,0.07,0,0
82574,TRAIN,Male,3B,0,N,Named,8,2013,0.07,0,0
82576,TRAIN,Female,1A,4+,N,Named,12,2013,0.07,0,0
82577,TRAIN,Male,2B,2,N,Named,15,2014,0.07,0,0
82578,TRAIN,Male,3B,2,N,Any,7,2013,0.07,0,0
82580,TRAIN,Male,5B,4+,N,Named,10,2014,0.07,0,0
82581,TRAIN,Female,1A,1,N,Named,6,2013,0.07,0,0
82582,TRAIN,Female,2A,2,N,Any,9,2014,0.07,0,0
82583,TRAIN,Female,1A,0,N,Named,0,2014,0.07,0,0
82584,TRAIN,Female,1B,2,N,Named,6,2013,0.07,0,0
82585,TRAIN,Male,1A,4+,Y,Named,3,2013,0.07,0,0
82586,TRAIN,Female,2B,3,N,Named,2,2014,0.07,0,0
82587,TRAIN,Male,3A,1,N,Named,8,2014,0.07,0,0
82589,TRAIN,Female,6A,4+,N,Named,3,2013,0.07,0,0
82591,TRAIN,Male,6A,2,N,Any,3,2014,0.07,0,0
82592,TRAIN,Female,4B,4+,N,Named,2,2013,0.07,0,0
82593,TRAIN,Female,6A,4+,Y,Any,15,2014,0.07,0,0
82596,TRAIN,Female,4A,0,N,Named,6,2013,0.07,0,0
82597,TRAIN,Female,6A,4+,Y,Named,9,2014,0.07,0,0
82598,TRAIN,Male,1B,4+,N,Named,3,2013,0.07,0,0
82600,TRAIN,Male,3A,1,N,Any,9,2014,0.07,0,0
82601,TRAIN,Male,1B,4+,N,Named,3,2014,0.07,0,0
82602,TRAIN,Male,2A,3,N,Any,0,2013,0.07,0,0
82604,TRAIN,Male,3B,1,N,Named,2,2013,0.07,0,0
82605,TRAIN,Female,1A,4+,N,Any,7,2013,0.07,0,0
82607,TRAIN,Male,2B,4+,N,Any,7,2014,0.07,0,0
82608,TRAIN,Male,5B,0,N,Named,0,2013,0.07,0,0
82609,TRAIN,Male,5A,4+,N,Any,7,2014,0.07,0,0
82610,TRAIN,Male,3A,4+,Y,Named,13,2014,0.07,0,0
82611,TRAIN,Male,3A,3,N,Any,10,2014,0.07,0,0
82612,TRAIN,Female,1A,4+,N,Named,13,2014,0.07,0,0
82613,TRAIN,Male,3A,4+,N,Named,1,2014,0.07,0,0
82614,TRAIN,Male,3A,0,N,Any,2,2014,0.07,0,0
82615,TRAIN,Male,6A,3,N,Named,4,2013,0.07,0,0
82616,TRAIN,Male,3A,4+,Y,Any,7,2013,0.07,0,0
82617,TRAIN,Female,3A,4+,Y,Named,8,2013,0.07,0,0
82618,TRAIN,Male,4A,1,N,Any,12,2014,0.07,0,0
82622,TRAIN,Female,4A,2,N,Named,4,2013,0.07,0,0
82623,TRAIN,Male,3A,2,N,Named,2,2014,0.07,0,0
82624,TRAIN,Female,6A,4+,N,Any,11,2013,0.07,0,0
82625,TRAIN,Male,4B,Unknown,N,Any,4,2014,0.07,0,0
82626,TRAIN,Male,4A,4+,Y,Named,7,2014,0.07,0,0
82627,TRAIN,Female,3B,4+,Y,Named,8,2014,0.07,0,0
82628,TRAIN,Male,4A,4+,N,Any,1,2014,0.07,0,0
82631,TRAIN,Male,5B,3,N,Any,12,2014,0.07,0,0
82632,TRAIN,Female,4A,4+,N,Any,3,2014,0.07,0,0
82633,TRAIN,Female,2B,2,N,Any,8,2013,0.07,0,0
82634,TRAIN,Male,6A,4+,N,Named,0,2013,0.07,0,0
82635,TRAIN,Male,3A,3,N,Named,11,2014,0.07,0,0
82636,TRAIN,Female,2B,0,N,Any,15,2013,0.07,0,0
82638,TRAIN,Female,6A,0,N,Named,6,2014,0.07,0,0
82639,TRAIN,Male,4B,2,N,Named,3,2014,0.07,0,0
82640,TRAIN,Male,3B,2,N,Named,0,2014,0.07,0,0
82641,TRAIN,Male,1A,4+,Y,Named,1,2014,0.07,0,0
82642,TRAIN,Male,6A,2,N,Any,4,2013,0.07,0,0
82643,TRAIN,Male,1B,3,N,Any,5,2013,0.07,0,0
82644,TRAIN,Female,2A,3,N,Named,0,2013,0.07,0,0
82646,TRAIN,Male,3B,4+,N,Named,0,2013,0.07,0,0
82647,TRAIN,Female,5A,1,N,Any,2,2014,0.07,0,0
82648,TRAIN,Female,2A,2,N,Named,15,2013,0.07,0,0
82649,TRAIN,Male,3B,4+,N,Any,3,2013,0.07,0,0
82650,TRAIN,Female,1A,4+,Y,Any,9,2014,0.07,0,0
82651,TRAIN,Male,3B,0,N,Any,11,2013,0.07,0,0
82652,TRAIN,Female,3A,0,N,Any,7,2013,0.07,0,0
82653,TRAIN,Male,4A,2,N,Any,5,2013,0.07,0,0
82655,TRAIN,Female,4A,4+,Y,Named,7,2013,0.07,0,0
82657,TRAIN,Male,3A,2,N,Any,4,2014,0.07,0,0
82658,TRAIN,Male,1B,3,N,Any,2,2013,0.07,0,0
82659,TRAIN,Male,4A,2,N,Named,8,2014,0.07,0,0
82661,TRAIN,Female,3B,1,N,Named,5,2014,0.07,0,0
82662,TRAIN,Female,4B,3,N,Any,8,2014,0.07,0,0
82663,TRAIN,Male,4B,3,N,Any,6,2014,0.07,0,0
82664,TRAIN,Female,4B,1,N,Named,0,2014,0.07,0,0
82665,TRAIN,Female,5B,4+,N,Named,8,2013,0.07,0,0
82666,TRAIN,Female,1A,4+,N,Named,2,2013,0.07,0,0
82667,TRAIN,Female,4B,4+,Y,Any,4,2013,0.07,0,0
82668,TRAIN,Female,1A,4+,N,Any,5,2013,0.07,0,0
82669,TRAIN,Male,5A,4+,Y,Any,3,2013,0.07,0,0
82670,TRAIN,Female,1B,4+,N,Named,6,2013,0.07,0,0
82671,TRAIN,Male,5A,4+,N,Any,8,2014,0.07,0,0
82672,TRAIN,Male,3A,4+,Y,Any,7,2013,0.07,0,0
82673,TRAIN,Male,5A,0,N,Named,9,2014,0.07,0,0
82674,TRAIN,Male,4B,4+,Y,Named,1,2013,0.07,0,0
82675,TRAIN,Female,2B,4+,N,Named,15,2014,0.07,0,0
82676,TRAIN,Female,2B,4+,Y,Named,12,2013,0.07,0,0
82677,TRAIN,Male,4A,4+,N,Named,0,2014,0.07,0,0
82678,TRAIN,Female,2A,2,N,Named,3,2014,0.07,0,0
82679,TRAIN,Female,4B,3,N,Named,1,2014,0.07,0,0
82680,TRAIN,Female,5A,4+,N,Named,1,2014,0.07,0,0
82681,TRAIN,Male,2B,3,N,Any,0,2014,0.07,0,0
82682,TRAIN,Female,5B,4+,Y,Named,0,2014,0.07,0,0
82683,TRAIN,Female,1A,4+,N,Any,8,2014,0.07,0,0
82684,TRAIN,Male,5A,4+,N,Named,0,2013,0.07,0,0
82685,TRAIN,Male,5B,0,N,Any,6,2014,0.07,0,0
82686,TRAIN,Male,6A,1,N,Named,5,2013,0.07,0,0
82687,TRAIN,Male,2B,1,N,Any,4,2013,0.07,0,0
82688,TRAIN,Female,2B,2,N,Any,4,2013,0.07,0,0
82689,TRAIN,Male,3A,0,N,Any,1,2013,0.07,0,0
82690,TRAIN,Male,4B,3,N,Named,2,2014,0.07,0,0
82691,TRAIN,Male,4B,1,N,Any,12,2013,0.07,0,0
82692,TRAIN,Male,1B,4+,Y,Named,6,2013,0.07,0,0
82693,TRAIN,Female,1B,2,N,Named,8,2013,0.07,0,0
82694,TRAIN,Female,5A,4+,Y,Any,7,2014,0.07,0,0
82695,TRAIN,Female,6A,1,N,Any,3,2014,0.07,0,0
82696,TRAIN,Male,3A,1,N,Named,0,2014,0.07,0,0
82697,TRAIN,Male,1A,0,N,Any,5,2014,0.07,0,0
82699,TRAIN,Male,3B,3,N,Named,11,2014,0.07,0,0
82700,TRAIN,Female,2A,3,N,Any,12,2014,0.07,0,0
82701,TRAIN,Male,5B,4+,Y,Named,0,2013,0.07,0,0
82702,TRAIN,Male,3A,2,N,Any,1,2014,0.07,0,0
82704,TRAIN,Male,1A,4+,N,Named,7,2013,0.07,0,0
82705,TRAIN,Female,3A,4+,Y,Named,11,2014,0.07,0,0
82706,TRAIN,Male,3A,3,N,Named,6,2013,0.07,0,0
82707,TRAIN,Male,2B,4+,N,Named,5,2014,0.07,0,0
82710,TRAIN,Male,2A,4+,Y,Named,6,2014,0.07,0,0
82711,TRAIN,Male,2B,4+,Y,Any,2,2013,0.07,0,0
82712,TRAIN,Female,2A,3,N,Named,10,2014,0.07,0,0
82713,TRAIN,Female,2A,4+,Y,Any,10,2013,0.07,0,0
82714,TRAIN,Male,2B,3,N,Any,2,2014,0.07,0,0
82715,TRAIN,Female,5B,4+,Y,Named,7,2014,0.07,0,0
82716,TRAIN,Female,1A,4+,N,Any,5,2013,0.07,0,0
82717,TRAIN,Male,3A,3,N,Named,8,2013,0.07,0,0
82718,TRAIN,Male,2B,3,N,Any,6,2013,0.07,0,0
82719,TRAIN,Male,4A,1,N,Named,7,2014,0.07,0,0
82721,TRAIN,Female,3A,4+,N,Named,12,2013,0.07,0,0
82722,TRAIN,Male,3A,1,N,Named,11,2013,0.07,0,0
82723,TRAIN,Male,1B,4+,Y,Any,3,2014,0.07,0,0
